createdby,itemtotalprice,productname,description,modifiedon,createdon,itemprice,tax,itemquantity,ownerid,modifiedby,catalognumber,itemorder,productid,crmorderid,crmorderitemid,createdbyname,owneridname,modifiedbyname,productidname,crmorderidname,taxname
89F9D1ED-F191-4447-AA29-879331BA9B19,19800,קופסא פרחונית,"קופסא פרחונית מעוצבת  וממותגת במילוי : במבה ( 25 גר ) דוריטוס ( 50גר) , ביסלי (50 גר) , קינדר באונו , ופל מצופה , פחית גומי קטנה ,  ורעשן קטן",2026-01-13 10:59:13.000,2026-01-13 10:56:16.613,55,1,360,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,A64C7A20-8A67-4488-91CF-C8080B753E70,B954DD59-440E-4D4C-A0E4-5307A781F59F,מירית יוסף,מירית יוסף,מירית יוסף,,7708,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,70,משלוח,,2025-12-30 08:42:48.000,2025-12-30 08:42:48.000,70,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,1130,2,E39354FD-5E92-449C-B768-73685BFDC451,E2FE9654-3707-484B-A5DC-A6DBC2FBFF70,028954F9-6859-40F1-9843-53373AFF9795,מירית יוסף,מירית יוסף,מירית יוסף,משלוח,7702,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,280,משלוח,,2025-08-19 15:38:38.000,2025-08-19 15:38:38.000,280,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,4,,E09A59BF-3B4D-48D4-89BC-593BBE6AACE6,16D28C3D-D57A-4EA5-AA73-533A8EBA32E9,מירית יוסף,מירית יוסף,מירית יוסף,,7605,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,70,משלוח,,2025-12-24 12:55:22.000,2025-12-24 12:54:42.887,70,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,3,E39354FD-5E92-449C-B768-73685BFDC451,5BD39930-7A9C-462B-922D-E73775AAE4BF,4AF8FFAE-1046-451E-A5E0-539147E1B5E3,מירית יוסף,מירית יוסף,מירית יוסף,משלוח,7696,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,420,משלוח,,2025-10-22 14:25:11.000,2025-10-22 14:25:11.000,420,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,1130,2,E39354FD-5E92-449C-B768-73685BFDC451,F767573A-3857-4385-B07B-E2D37BA20D77,79B4B07F-B64C-48C8-B87F-5405B40EB387,מירית יוסף,מירית יוסף,מירית יוסף,משלוח,7641,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,70,משלוח,,2025-12-28 15:54:21.000,2025-12-28 15:54:21.000,70,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,95E3D486-7C80-45AA-90E3-82111FF51CBB,665DB2B9-8982-4AAE-AE05-54CDE04C24EE,מירית יוסף,מירית יוסף,מירית יוסף,,7700,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,350,משלוח אייס קפה קראפט,,2026-01-19 16:19:57.000,2026-01-19 16:19:57.000,350,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,5,,EC9B411B-E8DE-41D1-80DD-0FC4CE866055,B30339A3-8CF3-4D47-BC81-55C3857142B8,מירית יוסף,מירית יוסף,מירית יוסף,,7711,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,140,משלוח,,2025-08-11 13:48:56.000,2025-08-11 13:48:56.000,140,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,1130,2,E39354FD-5E92-449C-B768-73685BFDC451,229532BA-6BA1-42ED-8052-A0017C1D6114,C2DE9243-A219-4245-A998-566E694454E4,מירית יוסף,מירית יוסף,מירית יוסף,משלוח,7591,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,8800,ספל טרמי ממותג,ספל טרמי ממותג בהדפסה צבעונית ישירה במילוי 6 ביסקווטים של לוטוס,2025-11-02 15:22:43.000,2025-11-02 15:22:35.920,44,1,200,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,4,,44D90713-34D8-4B8E-B8C0-F858B33F7AE6,DC204D9C-6EDA-472C-87AA-56F035017858,מירית יוסף,מירית יוסף,מירית יוסף,,7650,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,780,חפיסת שוקולד ממותגת,"חפיסת שוקולד ממותג בעיצוב אישי ארוז בצלופן <br> השוקולד הינו שוקולד של חברת עלית. ניתן לשדרג לשוקולד עם תוספות בתוספת 2 ש""ח",2025-12-28 08:39:34.000,2025-12-28 08:39:34.000,26,1,30,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,1022,1,8A949E11-D4FD-47D5-989D-0EB7DA688FBF,7FB58183-1A2F-45BF-A73E-8D8194B5A05C,E0F0D2CD-BE7F-49C4-A720-579E905E2131,מירית יוסף,מירית יוסף,מירית יוסף,חפיסת שוקולד ממותגת,7699,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,14500,החיים שלנו תותים,"מארז קרטון בגודל 23X17 מעוצב וממותג במילוי שוופס תות, צנצנת גומי תות , מרשמלו תות, מנטוס תות, במבה מתוקה וסוכריה על מקל בטעם תות.",2026-01-07 11:36:02.000,2026-01-07 11:36:02.000,58,1,250,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,1157,5,7EB94CE9-AD64-4421-B7CE-34E76641EC09,C29B7E8C-4758-4A10-B39D-929D3215AEA5,5CC19496-F42B-4428-9BE9-57BB6CE8B27D,מירית יוסף,מירית יוסף,מירית יוסף,החיים שלנו תותים,7706,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,559.3225,מתנות יומולדת לילדים,משחק השלמה החיה וביתה עם חבק ממותג,2025-11-11 11:04:16.000,2025-11-11 10:53:25.000,50.8475,2,11,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,5,,EDDEC25F-40E3-4070-B2C0-EBDA225C8110,06D38624-32BD-4F15-84BE-584BA639D3E9,מירית יוסף,מירית יוסף,מירית יוסף,,7660,כולל
89F9D1ED-F191-4447-AA29-879331BA9B19,600,ספל ממותג,"ספל חרסינה בצבע לבן עם מיתוג בהדפסה ישירה. ניתן למלא בפרלינים בתוספת 10 ש""ח.",2026-03-04 15:18:14.000,2026-03-04 15:18:00.530,20,1,30,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,8,BE09FDBE-9114-4027-9A42-1C21072373F3,46ABCAF7-30CC-474B-ABD0-767C09B3CA68,9697904F-687C-4B45-ADF5-585CA23D787D,מירית יוסף,מירית יוסף,מירית יוסף,ספל ממותג,7748,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,1260,כוס תרמית,כוס תרמית שחורה ממותגת,2025-12-03 11:41:56.000,2025-12-03 10:00:36.000,36,1,35,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,1,,87B46B32-E577-4841-A127-A66184E74046,DA48BF9B-2920-454F-B617-58D4223BB557,מירית יוסף,מירית יוסף,מירית יוסף,,7679,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,810,מפה,מפה משובצת,2026-02-09 14:38:18.000,2026-02-09 14:38:18.000,30,1,27,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,3,,FCC0ED5C-097F-497F-AB33-085D0D91D8E5,3D061302-8142-4278-8381-5AC8CC2C16F1,מירית יוסף,מירית יוסף,מירית יוסף,,7729,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,420,משלוח,,2025-11-20 11:05:12.000,2025-11-20 11:05:12.000,420,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,895C5BC6-F35C-4421-BA10-C0BD6DAD8765,C7372E0A-B425-4504-824B-5B2BD2DE5848,מירית יוסף,מירית יוסף,מירית יוסף,,7665,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,7800,מארז לעובד חדש,"מארז קרטון ממותג במילוי : ספל טרמי ממותג , מחברת ממותגת בהדפסה מלאה גודל a5 כריכה קשה עם ספירלה , צלופן עם סוגר ממותג במילוי 6 ביסקווטים לוטוס  , טיק טק ממותג",2025-11-02 15:22:35.920,2025-11-02 15:22:35.920,78,1,100,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,44D90713-34D8-4B8E-B8C0-F858B33F7AE6,C6669E0B-2426-45A7-8DF0-5B5A2D296108,מירית יוסף,מירית יוסף,מירית יוסף,,7650,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,13750,אופים פורים,"מארז בגודל 23×23 ס״מ מעוצב וממותג במילוי: קילו קמח, אבקת אפיה, אבקת סוכר, קופסא קטנה של  סוכריות לעוגה  2 חותכני פורים, מתכון לעוגיות ולאוזני המן.",2026-01-07 11:30:00.000,2026-01-07 11:30:00.000,55,1,250,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,1246,3,B2009CE9-6BBD-48F9-B1CA-006DCA5216C0,C29B7E8C-4758-4A10-B39D-929D3215AEA5,4813B159-D814-4AF3-A567-5C7C390C54BA,מירית יוסף,מירית יוסף,מירית יוסף,אופים פורים,7706,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,250,רול אפ,,2025-09-17 13:02:00.000,2025-09-17 13:02:00.000,250,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,4,,B03EA67E-EC3E-42BF-85A8-871237ABA5D0,3B1AFBAC-B3F0-4B75-8BE3-5FE79AA4A17E,מירית יוסף,מירית יוסף,מירית יוסף,,7625,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,5593,חגיגה יוונית,"מארז חגיגי ומפנק הכולל  ציידנית ממותגת במילוי : מגבת חוף (במידות 180*80) , אוזו 200 מ״ל , פחית זיתים 400 גר׳ , 2 צייסרים ושקית צלופן עם מאנציס",2025-08-18 16:06:37.000,2025-08-18 16:01:33.187,119,1,47,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,62C785AC-B9C3-47B4-9AD9-1AD394BC62B3,77276AFE-1F66-4E8E-A0D9-84BF88A5FA9C,A122323F-2C3D-4C82-97D6-60E49BB62AB5,מירית יוסף,מירית יוסף,מירית יוסף,חגיגה יוונית,7601,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,2700,מארז לאנץ בוקס גדול,"מארז הכולל : במבה (25 גר ) , תפוציפס (50 גר ) , דוריטוס (70 גר ) , קינדר באונו , 1 צלופן עם אוזני המן , 1 מיני עלית , וחבילה אישית של אוראו",2026-02-10 15:31:37.000,2026-02-10 10:40:20.000,50,1,54,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,6BA63E4C-CD93-4EFD-A9E0-2E83E0E1FAC4,BA7B5D50-EBBB-41B9-8067-6156B41DC64D,מירית יוסף,מירית יוסף,מירית יוסף,,7733,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,1260,צנצנת פירות יבשים,"צנצנת עם מיקס פירות יבשים : תמרים, משמש אגוזים ובננה",2026-01-27 11:59:22.000,2026-01-27 11:59:22.000,36,1,35,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,1,,453EBC07-AFF6-41CD-8D6D-5AAC7827F569,75704243-105E-434F-8B63-62493C295004,מירית יוסף,מירית יוסף,מירית יוסף,,7717,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,9400,מארז פותחים שנה,"קופסת מגירה מעוצבת וממותגת <br> מידות : 21*9*4 <br> כולל מילוי : אוזו 50 מ״ל ,  2 כוסיות צ'ייסר , ושקית סוכריות",2025-08-18 15:54:04.000,2025-08-13 11:26:01.000,47,1,200,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,1039,1,AFD8852B-503C-42F5-93F2-417C52C8E625,F8CEC283-7DA3-4FBC-8E01-007EACDDEEA3,23BD9924-6127-4161-87D5-62DEE44289DA,מירית יוסף,מירית יוסף,מירית יוסף,מארז פותחים שנה,7593,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,1080,סלסלה גדולה,,2025-08-26 13:39:00.000,2025-08-26 13:39:00.000,90,1,12,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,3,,BFC1513F-B09A-4828-9E07-1AAD4841F673,266D0CCC-98C8-41C0-B8F3-62E49111D229,מירית יוסף,מירית יוסף,מירית יוסף,,7595,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,500,שמשונית,שמשונית עם טבעות גודל 1.5*4,2025-10-28 15:16:55.000,2025-10-28 15:16:55.000,500,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,3,,87849B40-D842-4C20-91F5-E874EE75ED1E,62D2180C-5782-4DF1-BA0A-631A1B632259,מירית יוסף,מירית יוסף,מירית יוסף,,7643,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,55055,מארז מתוקים כחול לבן ליום העצמאות,"מארז חגיגי ליום העצמאות במזוודת שילוח  (או קופסא מודפסת ) מעוצבת  - במילוי ממתקים  בצבעי. כחול לבן :  במבה (25 גר ) , פופקו (50 גר ) , מרשמשלו ( 150 גר ) ,  קליק כחול , אוראו אישי , מנטוס כחול , סוכריות קופצות , 2 מיני חלווה בארכה כחול , חטיף טעמי בייגלה (42 גר ) .",2026-02-19 11:23:28.000,2026-02-18 15:47:43.000,84.7,1,650,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,1,,789EC4C7-582E-4C13-9245-EAF86B572B42,039AEAF0-25AA-4573-BD70-6346A5B410A4,מירית יוסף,מירית יוסף,מירית יוסף,,7745,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,70,משלוח,,2025-12-10 11:49:13.000,2025-12-10 11:49:13.000,70,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,3,,A82B8690-41A4-4C77-BB12-DB2BC44452F9,04B1BC43-5A3E-4ED4-B765-6348C972A082,מירית יוסף,מירית יוסף,מירית יוסף,,7685,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,17,גלויות,,2025-09-03 12:01:46.000,2025-09-03 12:01:46.000,1,1,17,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,134F132C-D39C-46EC-88D1-003C3D93F9B1,38BA9E64-8EC9-4B1A-B65E-65D7A2C9F978,מירית יוסף,מירית יוסף,מירית יוסף,,7615,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,1300,שש בש,שש בש ממותג עם חבק,2025-11-25 09:19:39.000,2025-11-25 09:19:39.000,26,1,50,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,1,,870FAC6B-E158-4FAE-B083-A87B50D9169F,6550841C-CDC4-48CB-B9D5-671EE36FC2CD,מירית יוסף,מירית יוסף,מירית יוסף,,7668,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,420,משלוח,,2025-11-09 12:30:13.000,2025-11-09 12:30:13.000,420,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,1130,2,E39354FD-5E92-449C-B768-73685BFDC451,243A07D4-9E32-4385-9E6C-5E2E46805DEF,FC2F5969-1959-4E30-AD1C-674810C01CA7,מירית יוסף,מירית יוסף,מירית יוסף,משלוח,7657,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,140,משלוח,,2026-03-19 11:57:40.000,2026-03-19 11:57:40.000,140,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,5DB9FB6C-BC2F-4DAD-87DC-93A1E22BF09A,EB4EB10E-9DB7-402B-B2AB-67803152F126,מירית יוסף,מירית יוסף,מירית יוסף,,7752,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,2405,כובע דברים,עבור אירוע פלקס,2025-09-15 10:46:23.000,2025-09-15 10:46:23.000,18.5,1,130,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,4,,A4641CC9-B7DC-44C2-91D4-B5365C102432,AAEEB8CC-76DD-482B-8F70-67983CB82E65,מירית יוסף,מירית יוסף,מירית יוסף,,7619,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,6960,משלוחים,משלוחים נפרדים לפי כתובת,2026-02-03 17:27:01.000,2026-02-03 17:24:36.000,58,1,120,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,5DE9EC90-FB39-4299-8091-0A333042B93B,C46BC951-568E-4299-A5C3-6B305EE258AD,מירית יוסף,מירית יוסף,מירית יוסף,,7723,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,9280,מארז בירה ופיצוחים ליום העצמאות,"מארז מזוודה במילוי 2 בירה מכבי + צלופן עם פיצוחים ( קבוקים , בוטנים אמריקאים , קשיו , פיסטוק) + תגית",2026-04-06 13:42:10.000,2026-04-06 13:42:10.000,58,1,160,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,1,,EBF9EC0A-EA86-4DD0-A07D-1D256C38AA83,7662BFC9-B631-47A3-A2E8-6C01C07FCF42,מירית יוסף,מירית יוסף,מירית יוסף,,7759,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,4000,מארז שולחן עורך,"מארז במילוי יין 375 מ״ל , צנצנת חרוסת , צנצנת פרלינים והגדה",2026-03-23 10:14:08.000,2026-03-23 10:14:08.000,100,1,40,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,1,,7DD9A918-943C-4C68-BEE8-60311A09E74D,983E1548-789D-47AF-AB53-6CC9845CF1DE,מירית יוסף,מירית יוסף,מירית יוסף,,7754,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,140,משלוח,,2025-12-21 15:38:57.000,2025-12-21 15:38:57.000,140,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,FA8199AF-922D-41CE-8D4A-B84D5E0C7D53,ABD82EA6-C67A-47CF-B929-6DC3A09AF686,מירית יוסף,מירית יוסף,מירית יוסף,,7692,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,750,תחתית לכוס,תחתית עץ ממותגת לכוס מרובעת,2025-08-19 15:37:32.000,2025-08-19 15:37:32.000,15,1,50,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,1,,E09A59BF-3B4D-48D4-89BC-593BBE6AACE6,B984874E-4E86-4CE7-9429-6DDF126F4E47,מירית יוסף,מירית יוסף,מירית יוסף,,7605,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,180,משלוח חרב לאת,,2025-08-18 16:24:29.000,2025-08-18 16:24:29.000,180,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,5,,77276AFE-1F66-4E8E-A0D9-84BF88A5FA9C,1BEEAF6B-3539-47CD-B982-70F71B1DA13A,מירית יוסף,מירית יוסף,מירית יוסף,,7601,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,4400,מחברת a5,מחברת a5 ספירלה כריכה רכה- אנגלית,2025-12-16 10:49:35.000,2025-12-16 10:49:35.000,22,1,200,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,3,,0A7C8F6F-4B91-42C7-A88A-25015C43C0B8,385D4462-B501-4C8A-9815-72CB7105F63C,מירית יוסף,מירית יוסף,מירית יוסף,,7686,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,140,משלוח,,2025-12-24 15:49:02.000,2025-12-24 10:08:48.047,140,,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,708FB401-417D-4AD8-A15D-2B28FEEB8C16,7E635259-4340-4C50-B336-739BC94C1E49,מירית יוסף,מירית יוסף,מירית יוסף,,7695,
89F9D1ED-F191-4447-AA29-879331BA9B19,210,משלוח,,2025-08-24 16:01:46.000,2025-08-18 11:16:32.000,210,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,1130,4,E39354FD-5E92-449C-B768-73685BFDC451,FEA6645C-EEF8-477E-88DA-35E8BA941356,52170105-9C9A-40EC-99D3-750A6FF8FACB,מירית יוסף,מירית יוסף,מירית יוסף,משלוח,7599,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,10920,פינוקים בתיק ים,"תיק ים ממותג במילי בקבוק טרמי ממותג , שש בש עם חבק , ומחצלת זוגית מתקפלת   ממותגת בהדפסה",2026-01-19 16:16:22.000,2026-01-19 16:16:22.000,156,1,70,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,1,,EC9B411B-E8DE-41D1-80DD-0FC4CE866055,7D45CB97-C91C-4FFB-9E45-75EE0BB08B62,מירית יוסף,מירית יוסף,מירית יוסף,,7711,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,420,משלוח,,2025-10-05 12:47:50.000,2025-10-05 12:47:50.000,420,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,3E8C267E-49AE-4B2C-A3BD-BA3944CFF7DD,4D850918-7C0E-49D9-B753-765F21698E48,מירית יוסף,מירית יוסף,מירית יוסף,,7634,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,11800,מארז שקית במילוי יין ממותג,מארז תיק יוטה עם תגית ממותגת במילוי יין אדום יבש טפרברג ויין לבן טפרברג,2026-03-09 14:21:11.000,2026-03-09 14:21:11.000,118,1,100,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,3E4A43A4-72BF-4BA0-ABA8-7DC97716988A,2BE8B67D-6B01-405F-A24E-769A66B911D5,מירית יוסף,מירית יוסף,מירית יוסף,,7751,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,70,משלוח,,2025-11-11 10:46:16.353,2025-11-11 10:46:16.353,70,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,62DDF660-F02B-4B3E-894C-0FB60FCE5544,518A81F3-DE0C-4F3E-942D-7789F6095F5C,מירית יוסף,מירית יוסף,מירית יוסף,,7659,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,450,תג מזוודה,תג מזוודה ממותג,2025-11-25 10:07:07.000,2025-11-25 09:23:13.000,9,1,50,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,8,,870FAC6B-E158-4FAE-B083-A87B50D9169F,484538A8-56C0-44FC-AF1F-77F986AE5B15,מירית יוסף,מירית יוסף,מירית יוסף,,7668,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,3100,מעיל גשם,מעיל גשם עם. הדפסה ישירה צבעונית,2025-09-16 10:09:24.000,2025-09-16 10:09:24.000,62,1,50,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,3,,B6C33907-BAA0-4CD7-9AA7-A16D5862D3F6,D4F2B959-3043-4BCF-AC3E-783482D5368F,מירית יוסף,מירית יוסף,מירית יוסף,,7623,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,140,משלוח,,2026-01-19 16:24:08.000,2026-01-19 16:24:08.000,140,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,AF8A4FED-3CEA-4107-B86A-9D2D31BEC99A,59607F4C-6991-4406-A8ED-785BDC48DAC4,מירית יוסף,מירית יוסף,מירית יוסף,,7712,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,420,משלוח,,2026-03-04 11:26:03.437,2026-03-04 11:26:03.437,420,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,2172AEF5-6575-408F-9ECF-C1133E0B9F28,A9F7E7E5-D180-4154-B9B9-794DFAD862EE,מירית יוסף,מירית יוסף,מירית יוסף,,7747,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,70,משלוח,,2025-10-27 11:30:59.000,2025-10-27 11:30:59.000,70,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,3EB1A256-251E-46D0-8535-9B19069C8277,D02507DC-85F2-4F0E-8D0F-7A5F596381D7,מירית יוסף,מירית יוסף,מירית יוסף,,7648,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,1152,כיסוי עיניים,כיסוי עיניים ממותג,2025-10-19 10:31:40.000,2025-10-19 10:31:40.000,12,1,96,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,3,,DA2C79A3-9A28-4745-9472-CF3B13A74B30,F2CD675C-BD9A-4504-B73D-7C3D7B09124C,מירית יוסף,מירית יוסף,מירית יוסף,,7635,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,2000,חלה+עוגת דבש,,2025-08-31 15:17:31.000,2025-08-31 15:17:31.000,50,1,40,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,1,,A42998A1-0631-4B52-837C-B70D2A84CAD6,B279FFBA-6BAB-427A-9D19-7C5F844F3B1A,מירית יוסף,מירית יוסף,מירית יוסף,,7613,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,1000,צנצנת מסטיקים,צנצנת זכוכית ממותגת במילוי גומי אבטיח,2026-03-29 12:32:34.000,2026-03-29 12:32:34.000,25,1,40,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,3,,EBD41123-D422-4FCE-8E8E-0E611659DE9A,85271154-B8FC-4632-91C5-7D238B1E38F9,מירית יוסף,מירית יוסף,מירית יוסף,,7758,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,140,משלוח,,2025-12-22 14:42:39.000,2025-12-22 14:42:39.000,140,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,3,,A1A391DC-0DBB-411F-847F-96DEB7BD93D2,381C7FCA-341D-4102-965B-7D4E39EAF81E,מירית יוסף,מירית יוסף,מירית יוסף,,7693,לפני
